product,district,order_date,sold_qty,month,year
Cavin’s Milk – Toned,Thoothukudi,2024-02-11,34,2,2024
Cavin’s Milk – Toned,Tiruchirappalli,2024-02-11,8,2,2024
Cavin’s Milk – Toned,Tirunelveli,2024-02-11,16,2,2024
Cavin’s Milk – Toned,Vellore,2024-02-11,34,2,2024
Cavin’s Milkshake – Chocolate,Chennai,2024-02-11,35,2,2024
Cavin’s Milkshake – Chocolate,Coimbatore,2024-02-11,27,2,2024
Cavin’s Milkshake – Chocolate,Dindigul,2024-02-11,32,2,2024
Cavin’s Milkshake – Chocolate,Erode,2024-02-11,31,2,2024
Cavin’s Milkshake – Chocolate,Kanchipuram,2024-02-11,27,2,2024
Cavin’s Milkshake – Chocolate,Karur,2024-02-11,6,2,2024
Cavin’s Milkshake – Chocolate,Madurai,2024-02-11,17,2,2024
Cavin’s Milkshake – Chocolate,Nagapattinam,2024-02-11,33,2,2024
Cavin’s Milkshake – Chocolate,Namakkal,2024-02-11,11,2,2024
Cavin’s Milkshake – Chocolate,Salem,2024-02-11,21,2,2024
Cavin’s Milkshake – Chocolate,Thanjavur,2024-02-11,34,2,2024
Cavin’s Milkshake – Chocolate,Thoothukudi,2024-02-11,20,2,2024
Cavin’s Milkshake – Chocolate,Tiruchirappalli,2024-02-11,10,2,2024
Cavin’s Milkshake – Chocolate,Tirunelveli,2024-02-11,16,2,2024
Cavin’s Milkshake – Chocolate,Vellore,2024-02-11,35,2,2024
Cavin’s Paneer,Chennai,2024-02-11,23,2,2024
Cavin’s Paneer,Coimbatore,2024-02-11,20,2,2024
Cavin’s Paneer,Dindigul,2024-02-11,17,2,2024
Cavin’s Paneer,Erode,2024-02-11,16,2,2024
Cavin’s Paneer,Kanchipuram,2024-02-11,35,2,2024
Cavin’s Paneer,Karur,2024-02-11,36,2,2024
Cavin’s Paneer,Madurai,2024-02-11,28,2,2024
Cavin’s Paneer,Nagapattinam,2024-02-11,16,2,2024
Cavin’s Paneer,Namakkal,2024-02-11,19,2,2024
Cavin’s Paneer,Salem,2024-02-11,16,2,2024
Cavin’s Paneer,Thanjavur,2024-02-11,16,2,2024
Cavin’s Paneer,Thoothukudi,2024-02-11,24,2,2024
Cavin’s Paneer,Tiruchirappalli,2024-02-11,23,2,2024
Cavin’s Paneer,Tirunelveli,2024-02-11,26,2,2024
Cavin’s Paneer,Vellore,2024-02-11,15,2,2024
Cavin’s Paneer Cubes,Chennai,2024-02-11,32,2,2024
Cavin’s Paneer Cubes,Coimbatore,2024-02-11,22,2,2024
Cavin’s Paneer Cubes,Dindigul,2024-02-11,15,2,2024
Cavin’s Paneer Cubes,Erode,2024-02-11,14,2,2024
Cavin’s Paneer Cubes,Kanchipuram,2024-02-11,34,2,2024
Cavin’s Paneer Cubes,Karur,2024-02-11,33,2,2024
Cavin’s Paneer Cubes,Madurai,2024-02-11,30,2,2024
Cavin’s Paneer Cubes,Nagapattinam,2024-02-11,24,2,2024
Cavin’s Paneer Cubes,Namakkal,2024-02-11,10,2,2024
Cavin’s Paneer Cubes,Salem,2024-02-11,7,2,2024
Cavin’s Paneer Cubes,Thanjavur,2024-02-11,15,2,2024
Cavin’s Paneer Cubes,Thoothukudi,2024-02-11,24,2,2024
Cavin’s Paneer Cubes,Tiruchirappalli,2024-02-11,27,2,2024
Cavin’s Paneer Cubes,Tirunelveli,2024-02-11,18,2,2024
Cavin’s Paneer Cubes,Vellore,2024-02-11,15,2,2024
Karthika Seeyakkai Powder,Chennai,2024-02-11,20,2,2024
Karthika Seeyakkai Powder,Coimbatore,2024-02-11,22,2,2024
Karthika Seeyakkai Powder,Dindigul,2024-02-11,32,2,2024
Karthika Seeyakkai Powder,Erode,2024-02-11,19,2,2024
Karthika Seeyakkai Powder,Kanchipuram,2024-02-11,27,2,2024
Karthika Seeyakkai Powder,Karur,2024-02-11,17,2,2024
Karthika Seeyakkai Powder,Madurai,2024-02-11,17,2,2024
Karthika Seeyakkai Powder,Nagapattinam,2024-02-11,26,2,2024
Karthika Seeyakkai Powder,Namakkal,2024-02-11,29,2,2024
Karthika Seeyakkai Powder,Salem,2024-02-11,6,2,2024
Karthika Seeyakkai Powder,Thanjavur,2024-02-11,8,2,2024
Karthika Seeyakkai Powder,Thoothukudi,2024-02-11,19,2,2024
Karthika Seeyakkai Powder,Tiruchirappalli,2024-02-11,24,2,2024
Karthika Seeyakkai Powder,Tirunelveli,2024-02-11,30,2,2024
Karthika Seeyakkai Powder,Vellore,2024-02-11,25,2,2024
Cavin’s Buttermilk,Chennai,2024-02-12,16,2,2024
Cavin’s Buttermilk,Coimbatore,2024-02-12,33,2,2024
Cavin’s Buttermilk,Dindigul,2024-02-12,15,2,2024
Cavin’s Buttermilk,Erode,2024-02-12,22,2,2024
Cavin’s Buttermilk,Kanchipuram,2024-02-12,22,2,2024
Cavin’s Buttermilk,Karur,2024-02-12,16,2,2024
Cavin’s Buttermilk,Madurai,2024-02-12,16,2,2024
Cavin’s Buttermilk,Nagapattinam,2024-02-12,28,2,2024
Cavin’s Buttermilk,Namakkal,2024-02-12,32,2,2024
Cavin’s Buttermilk,Salem,2024-02-12,12,2,2024
Cavin’s Buttermilk,Thanjavur,2024-02-12,18,2,2024
Cavin’s Buttermilk,Thoothukudi,2024-02-12,26,2,2024
Cavin’s Buttermilk,Tiruchirappalli,2024-02-12,13,2,2024
Cavin’s Buttermilk,Tirunelveli,2024-02-12,31,2,2024
Cavin’s Buttermilk,Vellore,2024-02-12,20,2,2024
Cavin’s Curd,Chennai,2024-02-12,30,2,2024
Cavin’s Curd,Coimbatore,2024-02-12,25,2,2024
Cavin’s Curd,Dindigul,2024-02-12,8,2,2024
Cavin’s Curd,Erode,2024-02-12,23,2,2024
Cavin’s Curd,Kanchipuram,2024-02-12,28,2,2024
Cavin’s Curd,Karur,2024-02-12,19,2,2024
Cavin’s Curd,Madurai,2024-02-12,18,2,2024
Cavin’s Curd,Nagapattinam,2024-02-12,19,2,2024
Cavin’s Curd,Namakkal,2024-02-12,26,2,2024
Cavin’s Curd,Salem,2024-02-12,24,2,2024
Cavin’s Curd,Thanjavur,2024-02-12,19,2,2024
Cavin’s Curd,Thoothukudi,2024-02-12,28,2,2024
Cavin’s Curd,Tiruchirappalli,2024-02-12,26,2,2024
Cavin’s Curd,Tirunelveli,2024-02-12,32,2,2024
Cavin’s Curd,Vellore,2024-02-12,25,2,2024
Cavin’s Ghee,Chennai,2024-02-12,31,2,2024
Cavin’s Ghee,Coimbatore,2024-02-12,22,2,2024
Cavin’s Ghee,Dindigul,2024-02-12,23,2,2024
Cavin’s Ghee,Erode,2024-02-12,24,2,2024
Cavin’s Ghee,Kanchipuram,2024-02-12,34,2,2024
Cavin’s Ghee,Karur,2024-02-12,22,2,2024
Cavin’s Ghee,Madurai,2024-02-12,9,2,2024
Cavin’s Ghee,Nagapattinam,2024-02-12,31,2,2024
Cavin’s Ghee,Namakkal,2024-02-12,18,2,2024
Cavin’s Ghee,Salem,2024-02-12,17,2,2024
Cavin’s Ghee,Thanjavur,2024-02-12,28,2,2024
Cavin’s Ghee,Thoothukudi,2024-02-12,17,2,2024
Cavin’s Ghee,Tiruchirappalli,2024-02-12,30,2,2024
Cavin’s Ghee,Tirunelveli,2024-02-12,24,2,2024
Cavin’s Ghee,Vellore,2024-02-12,37,2,2024
Cavin’s Lassi,Chennai,2024-02-12,24,2,2024
Cavin’s Lassi,Coimbatore,2024-02-12,32,2,2024
Cavin’s Lassi,Dindigul,2024-02-12,19,2,2024
Cavin’s Lassi,Erode,2024-02-12,23,2,2024
Cavin’s Lassi,Kanchipuram,2024-02-12,30,2,2024
Cavin’s Lassi,Karur,2024-02-12,24,2,2024
Cavin’s Lassi,Madurai,2024-02-12,31,2,2024
Cavin’s Lassi,Nagapattinam,2024-02-12,29,2,2024
Cavin’s Lassi,Namakkal,2024-02-12,24,2,2024
Cavin’s Lassi,Salem,2024-02-12,24,2,2024
Cavin’s Lassi,Thanjavur,2024-02-12,24,2,2024
Cavin’s Lassi,Thoothukudi,2024-02-12,25,2,2024
Cavin’s Lassi,Tiruchirappalli,2024-02-12,28,2,2024
Cavin’s Lassi,Tirunelveli,2024-02-12,20,2,2024
Cavin’s Lassi,Vellore,2024-02-12,21,2,2024
Cavin’s Milk – Full Cream,Chennai,2024-02-12,15,2,2024
Cavin’s Milk – Full Cream,Coimbatore,2024-02-12,27,2,2024
Cavin’s Milk – Full Cream,Dindigul,2024-02-12,28,2,2024
Cavin’s Milk – Full Cream,Erode,2024-02-12,19,2,2024
Cavin’s Milk – Full Cream,Kanchipuram,2024-02-12,31,2,2024
Cavin’s Milk – Full Cream,Karur,2024-02-12,17,2,2024
Cavin’s Milk – Full Cream,Madurai,2024-02-12,32,2,2024
Cavin’s Milk – Full Cream,Nagapattinam,2024-02-12,22,2,2024
Cavin’s Milk – Full Cream,Namakkal,2024-02-12,27,2,2024
Cavin’s Milk – Full Cream,Salem,2024-02-12,21,2,2024
Cavin’s Milk – Full Cream,Thanjavur,2024-02-12,18,2,2024
Cavin’s Milk – Full Cream,Thoothukudi,2024-02-12,21,2,2024
Cavin’s Milk – Full Cream,Tiruchirappalli,2024-02-12,11,2,2024
Cavin’s Milk – Full Cream,Tirunelveli,2024-02-12,33,2,2024
Cavin’s Milk – Full Cream,Vellore,2024-02-12,27,2,2024
Cavin’s Milk – Toned,Chennai,2024-02-12,22,2,2024
Cavin’s Milk – Toned,Coimbatore,2024-02-12,36,2,2024
Cavin’s Milk – Toned,Dindigul,2024-02-12,18,2,2024
Cavin’s Milk – Toned,Erode,2024-02-12,17,2,2024
Cavin’s Milk – Toned,Kanchipuram,2024-02-12,29,2,2024
Cavin’s Milk – Toned,Karur,2024-02-12,21,2,2024
Cavin’s Milk – Toned,Madurai,2024-02-12,27,2,2024
Cavin’s Milk – Toned,Nagapattinam,2024-02-12,30,2,2024
Cavin’s Milk – Toned,Namakkal,2024-02-12,37,2,2024
Cavin’s Milk – Toned,Salem,2024-02-12,17,2,2024
Cavin’s Milk – Toned,Thanjavur,2024-02-12,12,2,2024
Cavin’s Milk – Toned,Thoothukudi,2024-02-12,34,2,2024
Cavin’s Milk – Toned,Tiruchirappalli,2024-02-12,26,2,2024
Cavin’s Milk – Toned,Tirunelveli,2024-02-12,35,2,2024
Cavin’s Milk – Toned,Vellore,2024-02-12,25,2,2024
Cavin’s Milkshake – Chocolate,Chennai,2024-02-12,13,2,2024
Cavin’s Milkshake – Chocolate,Coimbatore,2024-02-12,32,2,2024
Cavin’s Milkshake – Chocolate,Dindigul,2024-02-12,25,2,2024
Cavin’s Milkshake – Chocolate,Erode,2024-02-12,26,2,2024
Cavin’s Milkshake – Chocolate,Kanchipuram,2024-02-12,6,2,2024
Cavin’s Milkshake – Chocolate,Karur,2024-02-12,20,2,2024
Cavin’s Milkshake – Chocolate,Madurai,2024-02-12,33,2,2024
Cavin’s Milkshake – Chocolate,Nagapattinam,2024-02-12,31,2,2024
Cavin’s Milkshake – Chocolate,Namakkal,2024-02-12,20,2,2024
Cavin’s Milkshake – Chocolate,Salem,2024-02-12,15,2,2024
Cavin’s Milkshake – Chocolate,Thanjavur,2024-02-12,9,2,2024
Cavin’s Milkshake – Chocolate,Thoothukudi,2024-02-12,22,2,2024
Cavin’s Milkshake – Chocolate,Tiruchirappalli,2024-02-12,34,2,2024
Cavin’s Milkshake – Chocolate,Tirunelveli,2024-02-12,21,2,2024
Cavin’s Milkshake – Chocolate,Vellore,2024-02-12,30,2,2024
Cavin’s Paneer,Chennai,2024-02-12,18,2,2024
Cavin’s Paneer,Coimbatore,2024-02-12,13,2,2024
Cavin’s Paneer,Dindigul,2024-02-12,23,2,2024
Cavin’s Paneer,Erode,2024-02-12,14,2,2024
Cavin’s Paneer,Kanchipuram,2024-02-12,24,2,2024
Cavin’s Paneer,Karur,2024-02-12,24,2,2024
Cavin’s Paneer,Madurai,2024-02-12,18,2,2024
Cavin’s Paneer,Nagapattinam,2024-02-12,21,2,2024
Cavin’s Paneer,Namakkal,2024-02-12,28,2,2024
Cavin’s Paneer,Salem,2024-02-12,16,2,2024
Cavin’s Paneer,Thanjavur,2024-02-12,21,2,2024
Cavin’s Paneer,Thoothukudi,2024-02-12,21,2,2024
Cavin’s Paneer,Tiruchirappalli,2024-02-12,15,2,2024
Cavin’s Paneer,Tirunelveli,2024-02-12,33,2,2024
Cavin’s Paneer,Vellore,2024-02-12,27,2,2024
Cavin’s Paneer Cubes,Chennai,2024-02-12,18,2,2024
Cavin’s Paneer Cubes,Coimbatore,2024-02-12,17,2,2024
Cavin’s Paneer Cubes,Dindigul,2024-02-12,29,2,2024
Cavin’s Paneer Cubes,Erode,2024-02-12,9,2,2024
Cavin’s Paneer Cubes,Kanchipuram,2024-02-12,25,2,2024
Cavin’s Paneer Cubes,Karur,2024-02-12,28,2,2024
Cavin’s Paneer Cubes,Madurai,2024-02-12,34,2,2024
Cavin’s Paneer Cubes,Nagapattinam,2024-02-12,6,2,2024
Cavin’s Paneer Cubes,Namakkal,2024-02-12,21,2,2024
Cavin’s Paneer Cubes,Salem,2024-02-12,25,2,2024
Cavin’s Paneer Cubes,Thanjavur,2024-02-12,23,2,2024
Cavin’s Paneer Cubes,Thoothukudi,2024-02-12,14,2,2024
Cavin’s Paneer Cubes,Tiruchirappalli,2024-02-12,29,2,2024
Cavin’s Paneer Cubes,Tirunelveli,2024-02-12,28,2,2024
Cavin’s Paneer Cubes,Vellore,2024-02-12,27,2,2024
Karthika Seeyakkai Powder,Chennai,2024-02-12,19,2,2024
Karthika Seeyakkai Powder,Coimbatore,2024-02-12,8,2,2024
Karthika Seeyakkai Powder,Dindigul,2024-02-12,14,2,2024
Karthika Seeyakkai Powder,Erode,2024-02-12,27,2,2024
Karthika Seeyakkai Powder,Kanchipuram,2024-02-12,20,2,2024
Karthika Seeyakkai Powder,Karur,2024-02-12,16,2,2024
Karthika Seeyakkai Powder,Madurai,2024-02-12,36,2,2024
Karthika Seeyakkai Powder,Nagapattinam,2024-02-12,27,2,2024
Karthika Seeyakkai Powder,Namakkal,2024-02-12,19,2,2024
Karthika Seeyakkai Powder,Salem,2024-02-12,20,2,2024
Karthika Seeyakkai Powder,Thanjavur,2024-02-12,28,2,2024
Karthika Seeyakkai Powder,Thoothukudi,2024-02-12,26,2,2024
Karthika Seeyakkai Powder,Tiruchirappalli,2024-02-12,21,2,2024
Karthika Seeyakkai Powder,Tirunelveli,2024-02-12,22,2,2024
Karthika Seeyakkai Powder,Vellore,2024-02-12,26,2,2024
Cavin’s Buttermilk,Chennai,2024-02-13,21,2,2024
Cavin’s Buttermilk,Coimbatore,2024-02-13,25,2,2024
Cavin’s Buttermilk,Dindigul,2024-02-13,33,2,2024
Cavin’s Buttermilk,Erode,2024-02-13,11,2,2024
Cavin’s Buttermilk,Kanchipuram,2024-02-13,19,2,2024
Cavin’s Buttermilk,Karur,2024-02-13,15,2,2024
Cavin’s Buttermilk,Madurai,2024-02-13,22,2,2024
Cavin’s Buttermilk,Nagapattinam,2024-02-13,29,2,2024
Cavin’s Buttermilk,Namakkal,2024-02-13,15,2,2024
Cavin’s Buttermilk,Salem,2024-02-13,27,2,2024
Cavin’s Buttermilk,Thanjavur,2024-02-13,29,2,2024
Cavin’s Buttermilk,Thoothukudi,2024-02-13,12,2,2024
Cavin’s Buttermilk,Tiruchirappalli,2024-02-13,38,2,2024
Cavin’s Buttermilk,Tirunelveli,2024-02-13,18,2,2024
Cavin’s Buttermilk,Vellore,2024-02-13,23,2,2024
Cavin’s Curd,Chennai,2024-02-13,38,2,2024
Cavin’s Curd,Coimbatore,2024-02-13,25,2,2024
Cavin’s Curd,Dindigul,2024-02-13,39,2,2024
Cavin’s Curd,Erode,2024-02-13,12,2,2024
Cavin’s Curd,Kanchipuram,2024-02-13,18,2,2024
Cavin’s Curd,Karur,2024-02-13,9,2,2024
Cavin’s Curd,Madurai,2024-02-13,21,2,2024
Cavin’s Curd,Nagapattinam,2024-02-13,20,2,2024
Cavin’s Curd,Namakkal,2024-02-13,17,2,2024
Cavin’s Curd,Salem,2024-02-13,16,2,2024
Cavin’s Curd,Thanjavur,2024-02-13,32,2,2024
Cavin’s Curd,Thoothukudi,2024-02-13,23,2,2024
Cavin’s Curd,Tiruchirappalli,2024-02-13,9,2,2024
Cavin’s Curd,Tirunelveli,2024-02-13,29,2,2024
Cavin’s Curd,Vellore,2024-02-13,24,2,2024
Cavin’s Ghee,Chennai,2024-02-13,27,2,2024
Cavin’s Ghee,Coimbatore,2024-02-13,33,2,2024
Cavin’s Ghee,Dindigul,2024-02-13,18,2,2024
Cavin’s Ghee,Erode,2024-02-13,20,2,2024
Cavin’s Ghee,Kanchipuram,2024-02-13,11,2,2024
Cavin’s Ghee,Karur,2024-02-13,21,2,2024
Cavin’s Ghee,Madurai,2024-02-13,17,2,2024
Cavin’s Ghee,Nagapattinam,2024-02-13,23,2,2024
Cavin’s Ghee,Namakkal,2024-02-13,21,2,2024
Cavin’s Ghee,Salem,2024-02-13,8,2,2024
Cavin’s Ghee,Thanjavur,2024-02-13,36,2,2024
Cavin’s Ghee,Thoothukudi,2024-02-13,23,2,2024
Cavin’s Ghee,Tiruchirappalli,2024-02-13,13,2,2024
Cavin’s Ghee,Tirunelveli,2024-02-13,22,2,2024
Cavin’s Ghee,Vellore,2024-02-13,11,2,2024
Cavin’s Lassi,Chennai,2024-02-13,31,2,2024
Cavin’s Lassi,Coimbatore,2024-02-13,18,2,2024
Cavin’s Lassi,Dindigul,2024-02-13,12,2,2024
Cavin’s Lassi,Erode,2024-02-13,27,2,2024
Cavin’s Lassi,Kanchipuram,2024-02-13,28,2,2024
Cavin’s Lassi,Karur,2024-02-13,31,2,2024
Cavin’s Lassi,Madurai,2024-02-13,36,2,2024
Cavin’s Lassi,Nagapattinam,2024-02-13,30,2,2024
Cavin’s Lassi,Namakkal,2024-02-13,20,2,2024
Cavin’s Lassi,Salem,2024-02-13,21,2,2024
Cavin’s Lassi,Thanjavur,2024-02-13,31,2,2024
Cavin’s Lassi,Thoothukudi,2024-02-13,24,2,2024
Cavin’s Lassi,Tiruchirappalli,2024-02-13,26,2,2024
Cavin’s Lassi,Tirunelveli,2024-02-13,26,2,2024
Cavin’s Lassi,Vellore,2024-02-13,25,2,2024
Cavin’s Milk – Full Cream,Chennai,2024-02-13,28,2,2024
Cavin’s Milk – Full Cream,Coimbatore,2024-02-13,32,2,2024
Cavin’s Milk – Full Cream,Dindigul,2024-02-13,21,2,2024
Cavin’s Milk – Full Cream,Erode,2024-02-13,13,2,2024
Cavin’s Milk – Full Cream,Kanchipuram,2024-02-13,28,2,2024
Cavin’s Milk – Full Cream,Karur,2024-02-13,13,2,2024
Cavin’s Milk – Full Cream,Madurai,2024-02-13,23,2,2024
Cavin’s Milk – Full Cream,Nagapattinam,2024-02-13,30,2,2024
Cavin’s Milk – Full Cream,Namakkal,2024-02-13,39,2,2024
Cavin’s Milk – Full Cream,Salem,2024-02-13,25,2,2024
Cavin’s Milk – Full Cream,Thanjavur,2024-02-13,14,2,2024
Cavin’s Milk – Full Cream,Thoothukudi,2024-02-13,20,2,2024
Cavin’s Milk – Full Cream,Tiruchirappalli,2024-02-13,16,2,2024
Cavin’s Milk – Full Cream,Tirunelveli,2024-02-13,19,2,2024
Cavin’s Milk – Full Cream,Vellore,2024-02-13,26,2,2024
Cavin’s Milk – Toned,Chennai,2024-02-13,24,2,2024
Cavin’s Milk – Toned,Coimbatore,2024-02-13,12,2,2024
Cavin’s Milk – Toned,Dindigul,2024-02-13,26,2,2024
Cavin’s Milk – Toned,Erode,2024-02-13,21,2,2024
Cavin’s Milk – Toned,Kanchipuram,2024-02-13,28,2,2024
Cavin’s Milk – Toned,Karur,2024-02-13,10,2,2024
Cavin’s Milk – Toned,Madurai,2024-02-13,27,2,2024
Cavin’s Milk – Toned,Nagapattinam,2024-02-13,24,2,2024
Cavin’s Milk – Toned,Namakkal,2024-02-13,33,2,2024
Cavin’s Milk – Toned,Salem,2024-02-13,37,2,2024
Cavin’s Milk – Toned,Thanjavur,2024-02-13,18,2,2024
Cavin’s Milk – Toned,Thoothukudi,2024-02-13,23,2,2024
Cavin’s Milk – Toned,Tiruchirappalli,2024-02-13,22,2,2024
Cavin’s Milk – Toned,Tirunelveli,2024-02-13,22,2,2024
Cavin’s Milk – Toned,Vellore,2024-02-13,32,2,2024
Cavin’s Milkshake – Chocolate,Chennai,2024-02-13,18,2,2024
Cavin’s Milkshake – Chocolate,Coimbatore,2024-02-13,21,2,2024
Cavin’s Milkshake – Chocolate,Dindigul,2024-02-13,31,2,2024
Cavin’s Milkshake – Chocolate,Erode,2024-02-13,28,2,2024
Cavin’s Milkshake – Chocolate,Kanchipuram,2024-02-13,31,2,2024
Cavin’s Milkshake – Chocolate,Karur,2024-02-13,21,2,2024
Cavin’s Milkshake – Chocolate,Madurai,2024-02-13,37,2,2024
Cavin’s Milkshake – Chocolate,Nagapattinam,2024-02-13,20,2,2024
Cavin’s Milkshake – Chocolate,Namakkal,2024-02-13,27,2,2024
Cavin’s Milkshake – Chocolate,Salem,2024-02-13,23,2,2024
Cavin’s Milkshake – Chocolate,Thanjavur,2024-02-13,9,2,2024
Cavin’s Milkshake – Chocolate,Thoothukudi,2024-02-13,11,2,2024
Cavin’s Milkshake – Chocolate,Tiruchirappalli,2024-02-13,31,2,2024
Cavin’s Milkshake – Chocolate,Tirunelveli,2024-02-13,32,2,2024
Cavin’s Milkshake – Chocolate,Vellore,2024-02-13,16,2,2024
Cavin’s Paneer,Chennai,2024-02-13,27,2,2024
Cavin’s Paneer,Coimbatore,2024-02-13,24,2,2024
Cavin’s Paneer,Dindigul,2024-02-13,25,2,2024
Cavin’s Paneer,Erode,2024-02-13,23,2,2024
Cavin’s Paneer,Kanchipuram,2024-02-13,35,2,2024
Cavin’s Paneer,Karur,2024-02-13,21,2,2024
Cavin’s Paneer,Madurai,2024-02-13,9,2,2024
Cavin’s Paneer,Nagapattinam,2024-02-13,18,2,2024
Cavin’s Paneer,Namakkal,2024-02-13,18,2,2024
Cavin’s Paneer,Salem,2024-02-13,22,2,2024
Cavin’s Paneer,Thanjavur,2024-02-13,9,2,2024
Cavin’s Paneer,Thoothukudi,2024-02-13,9,2,2024
Cavin’s Paneer,Tiruchirappalli,2024-02-13,17,2,2024
Cavin’s Paneer,Tirunelveli,2024-02-13,16,2,2024
Cavin’s Paneer,Vellore,2024-02-13,17,2,2024
Cavin’s Paneer Cubes,Chennai,2024-02-13,10,2,2024
Cavin’s Paneer Cubes,Coimbatore,2024-02-13,25,2,2024
Cavin’s Paneer Cubes,Dindigul,2024-02-13,10,2,2024
Cavin’s Paneer Cubes,Erode,2024-02-13,29,2,2024
Cavin’s Paneer Cubes,Kanchipuram,2024-02-13,31,2,2024
Cavin’s Paneer Cubes,Karur,2024-02-13,20,2,2024
Cavin’s Paneer Cubes,Madurai,2024-02-13,19,2,2024
Cavin’s Paneer Cubes,Nagapattinam,2024-02-13,36,2,2024
Cavin’s Paneer Cubes,Namakkal,2024-02-13,27,2,2024
Cavin’s Paneer Cubes,Salem,2024-02-13,26,2,2024
Cavin’s Paneer Cubes,Thanjavur,2024-02-13,14,2,2024
Cavin’s Paneer Cubes,Thoothukudi,2024-02-13,20,2,2024
Cavin’s Paneer Cubes,Tiruchirappalli,2024-02-13,24,2,2024
Cavin’s Paneer Cubes,Tirunelveli,2024-02-13,17,2,2024
Cavin’s Paneer Cubes,Vellore,2024-02-13,11,2,2024
Karthika Seeyakkai Powder,Chennai,2024-02-13,23,2,2024
Karthika Seeyakkai Powder,Coimbatore,2024-02-13,29,2,2024
Karthika Seeyakkai Powder,Dindigul,2024-02-13,15,2,2024
Karthika Seeyakkai Powder,Erode,2024-02-13,36,2,2024
Karthika Seeyakkai Powder,Kanchipuram,2024-02-13,29,2,2024
Karthika Seeyakkai Powder,Karur,2024-02-13,27,2,2024
Karthika Seeyakkai Powder,Madurai,2024-02-13,15,2,2024
Karthika Seeyakkai Powder,Nagapattinam,2024-02-13,18,2,2024
Karthika Seeyakkai Powder,Namakkal,2024-02-13,20,2,2024
Karthika Seeyakkai Powder,Salem,2024-02-13,14,2,2024
Karthika Seeyakkai Powder,Thanjavur,2024-02-13,18,2,2024
Karthika Seeyakkai Powder,Thoothukudi,2024-02-13,20,2,2024
Karthika Seeyakkai Powder,Tiruchirappalli,2024-02-13,14,2,2024
Karthika Seeyakkai Powder,Tirunelveli,2024-02-13,29,2,2024
Karthika Seeyakkai Powder,Vellore,2024-02-13,30,2,2024
Cavin’s Buttermilk,Chennai,2024-02-14,18,2,2024
Cavin’s Buttermilk,Coimbatore,2024-02-14,27,2,2024
Cavin’s Buttermilk,Dindigul,2024-02-14,15,2,2024
Cavin’s Buttermilk,Erode,2024-02-14,24,2,2024
Cavin’s Buttermilk,Kanchipuram,2024-02-14,27,2,2024
Cavin’s Buttermilk,Karur,2024-02-14,15,2,2024
Cavin’s Buttermilk,Madurai,2024-02-14,8,2,2024
Cavin’s Buttermilk,Nagapattinam,2024-02-14,17,2,2024
Cavin’s Buttermilk,Namakkal,2024-02-14,18,2,2024
Cavin’s Buttermilk,Salem,2024-02-14,24,2,2024
Cavin’s Buttermilk,Thanjavur,2024-02-14,33,2,2024
Cavin’s Buttermilk,Thoothukudi,2024-02-14,9,2,2024
Cavin’s Buttermilk,Tiruchirappalli,2024-02-14,35,2,2024
Cavin’s Buttermilk,Tirunelveli,2024-02-14,26,2,2024
Cavin’s Buttermilk,Vellore,2024-02-14,20,2,2024
Cavin’s Curd,Chennai,2024-02-14,14,2,2024
Cavin’s Curd,Coimbatore,2024-02-14,20,2,2024
Cavin’s Curd,Dindigul,2024-02-14,17,2,2024
Cavin’s Curd,Erode,2024-02-14,15,2,2024
Cavin’s Curd,Kanchipuram,2024-02-14,10,2,2024
Cavin’s Curd,Karur,2024-02-14,23,2,2024
Cavin’s Curd,Madurai,2024-02-14,13,2,2024
Cavin’s Curd,Nagapattinam,2024-02-14,17,2,2024
Cavin’s Curd,Namakkal,2024-02-14,27,2,2024
Cavin’s Curd,Salem,2024-02-14,22,2,2024
Cavin’s Curd,Thanjavur,2024-02-14,11,2,2024
Cavin’s Curd,Thoothukudi,2024-02-14,22,2,2024
Cavin’s Curd,Tiruchirappalli,2024-02-14,24,2,2024
Cavin’s Curd,Tirunelveli,2024-02-14,8,2,2024
Cavin’s Curd,Vellore,2024-02-14,9,2,2024
Cavin’s Ghee,Chennai,2024-02-14,20,2,2024
Cavin’s Ghee,Coimbatore,2024-02-14,22,2,2024
Cavin’s Ghee,Dindigul,2024-02-14,23,2,2024
Cavin’s Ghee,Erode,2024-02-14,27,2,2024
Cavin’s Ghee,Kanchipuram,2024-02-14,14,2,2024
Cavin’s Ghee,Karur,2024-02-14,11,2,2024
Cavin’s Ghee,Madurai,2024-02-14,20,2,2024
Cavin’s Ghee,Nagapattinam,2024-02-14,18,2,2024
Cavin’s Ghee,Namakkal,2024-02-14,24,2,2024
Cavin’s Ghee,Salem,2024-02-14,13,2,2024
Cavin’s Ghee,Thanjavur,2024-02-14,17,2,2024
Cavin’s Ghee,Thoothukudi,2024-02-14,21,2,2024
Cavin’s Ghee,Tiruchirappalli,2024-02-14,28,2,2024
Cavin’s Ghee,Tirunelveli,2024-02-14,34,2,2024
Cavin’s Ghee,Vellore,2024-02-14,15,2,2024
Cavin’s Lassi,Chennai,2024-02-14,29,2,2024
Cavin’s Lassi,Coimbatore,2024-02-14,27,2,2024
Cavin’s Lassi,Dindigul,2024-02-14,20,2,2024
Cavin’s Lassi,Erode,2024-02-14,33,2,2024
Cavin’s Lassi,Kanchipuram,2024-02-14,25,2,2024
Cavin’s Lassi,Karur,2024-02-14,6,2,2024
